,Event_Name,Tweet_Timestamp,Hour,Day,Count
3599,ICAI,12/13/2022 15:00,15,12/13/2022,0
3600,ICAI,12/13/2022 16:00,16,12/13/2022,0
3601,ICAI,12/13/2022 17:00,17,12/13/2022,0
3602,ICAI,12/13/2022 18:00,18,12/13/2022,0
3603,ICAI,12/13/2022 19:00,19,12/13/2022,0
3604,ICAI,12/13/2022 20:00,20,12/13/2022,0
3605,ICAI,12/13/2022 21:00,21,12/13/2022,0
3606,ICAI,12/13/2022 22:00,22,12/13/2022,0
3607,ICAI,12/13/2022 23:00,23,12/13/2022,0
3608,ICAI,12/14/2022 0:00,0,12/14/2022,0
3609,ICAI,12/14/2022 1:00,1,12/14/2022,0
3610,ICAI,12/14/2022 2:00,2,12/14/2022,0
3611,ICAI,12/14/2022 3:00,3,12/14/2022,0
3612,ICAI,12/14/2022 4:00,4,12/14/2022,0
3613,ICAI,12/14/2022 5:00,5,12/14/2022,0
3614,ICAI,12/14/2022 6:00,6,12/14/2022,0
3615,ICAI,12/14/2022 7:00,7,12/14/2022,0
3616,ICAI,12/14/2022 8:00,8,12/14/2022,0
3617,ICAI,12/14/2022 9:00,9,12/14/2022,0
3618,ICAI,12/14/2022 10:00,10,12/14/2022,0
3619,ICAI,12/14/2022 11:00,11,12/14/2022,0
3620,ICAI,12/14/2022 12:00,12,12/14/2022,0
3621,ICAI,12/14/2022 13:00,13,12/14/2022,0
3622,ICAI,12/14/2022 14:00,14,12/14/2022,0
3623,ICAI,12/14/2022 15:00,15,12/14/2022,0
3624,ICAI,12/14/2022 16:00,16,12/14/2022,0
3625,ICAI,12/14/2022 17:00,17,12/14/2022,0
3626,ICAI,12/14/2022 18:00,18,12/14/2022,0
3627,ICAI,12/14/2022 19:00,19,12/14/2022,0
3628,ICAI,12/14/2022 20:00,20,12/14/2022,0
3629,ICAI,12/14/2022 21:00,21,12/14/2022,0
3630,ICAI,12/14/2022 22:00,22,12/14/2022,0
3631,ICAI,12/14/2022 23:00,23,12/14/2022,0
3632,ICAI,12/15/2022 0:00,0,12/15/2022,0
3633,ICAI,12/15/2022 1:00,1,12/15/2022,0
3634,ICAI,12/15/2022 2:00,2,12/15/2022,0
3635,ICAI,12/15/2022 3:00,3,12/15/2022,0
3636,ICAI,12/15/2022 4:00,4,12/15/2022,0
3637,ICAI,12/15/2022 5:00,5,12/15/2022,0
3638,ICAI,12/15/2022 6:00,6,12/15/2022,0
3639,ICAI,12/15/2022 7:00,7,12/15/2022,0
3640,ICAI,12/15/2022 8:00,8,12/15/2022,0
3641,ICAI,12/15/2022 9:00,9,12/15/2022,0
3642,ICAI,12/15/2022 10:00,10,12/15/2022,0
3643,ICAI,12/15/2022 11:00,11,12/15/2022,0
3644,ICAI,12/15/2022 12:00,12,12/15/2022,0
3645,ICAI,12/15/2022 13:00,13,12/15/2022,0
3646,ICAI,12/15/2022 14:00,14,12/15/2022,0
3647,ICAI,12/15/2022 15:00,15,12/15/2022,0
3648,ICAI,12/15/2022 16:00,16,12/15/2022,0
3649,ICAI,12/15/2022 17:00,17,12/15/2022,0
3650,ICAI,12/15/2022 18:00,18,12/15/2022,0
3651,ICAI,12/15/2022 19:00,19,12/15/2022,0
3652,ICAI,12/15/2022 20:00,20,12/15/2022,0
3653,ICAI,12/15/2022 21:00,21,12/15/2022,0
3654,ICAI,12/15/2022 22:00,22,12/15/2022,0
3655,ICAI,12/15/2022 23:00,23,12/15/2022,0
3656,ICAI,12/16/2022 0:00,0,12/16/2022,0
3657,ICAI,12/16/2022 1:00,1,12/16/2022,0
3658,ICAI,12/16/2022 2:00,2,12/16/2022,0
3659,ICAI,12/16/2022 3:00,3,12/16/2022,0
3660,ICAI,12/16/2022 4:00,4,12/16/2022,0
3661,ICAI,12/16/2022 5:00,5,12/16/2022,0
3662,ICAI,12/16/2022 6:00,6,12/16/2022,0
3663,ICAI,12/16/2022 7:00,7,12/16/2022,0
3664,ICAI,12/16/2022 8:00,8,12/16/2022,0
3665,ICAI,12/16/2022 9:00,9,12/16/2022,0
3666,ICAI,12/16/2022 10:00,10,12/16/2022,0
3667,ICAI,12/16/2022 11:00,11,12/16/2022,0
3668,ICAI,12/16/2022 12:00,12,12/16/2022,0
3669,ICAI,12/16/2022 13:00,13,12/16/2022,0
3670,ICAI,12/16/2022 14:00,14,12/16/2022,0
3671,ICAI,12/16/2022 15:00,15,12/16/2022,0
3672,ICAI,12/16/2022 16:00,16,12/16/2022,0
3673,ICAI,12/16/2022 17:00,17,12/16/2022,0
3674,ICAI,12/16/2022 18:00,18,12/16/2022,0
3675,ICAI,12/16/2022 19:00,19,12/16/2022,0
3676,ICAI,12/16/2022 20:00,20,12/16/2022,0
3677,ICAI,12/16/2022 21:00,21,12/16/2022,0
3678,ICAI,12/16/2022 22:00,22,12/16/2022,0
3679,ICAI,12/16/2022 23:00,23,12/16/2022,0
3680,ICAI,12/17/2022 0:00,0,12/17/2022,0
3681,ICAI,12/17/2022 1:00,1,12/17/2022,0
3682,ICAI,12/17/2022 2:00,2,12/17/2022,1
3683,ICAI,12/17/2022 3:00,3,12/17/2022,0
3684,ICAI,12/17/2022 4:00,4,12/17/2022,0
3685,ICAI,12/17/2022 5:00,5,12/17/2022,0
3686,ICAI,12/17/2022 6:00,6,12/17/2022,0
3687,ICAI,12/17/2022 7:00,7,12/17/2022,0
3688,ICAI,12/17/2022 8:00,8,12/17/2022,0
3689,ICAI,12/17/2022 9:00,9,12/17/2022,0
3690,ICAI,12/17/2022 10:00,10,12/17/2022,0
3691,ICAI,12/17/2022 11:00,11,12/17/2022,0
3692,ICAI,12/17/2022 12:00,12,12/17/2022,0
3693,ICAI,12/17/2022 13:00,13,12/17/2022,0
3694,ICAI,12/17/2022 14:00,14,12/17/2022,0
3695,ICAI,12/17/2022 15:00,15,12/17/2022,0
3696,ICAI,12/17/2022 16:00,16,12/17/2022,0
3697,ICAI,12/17/2022 17:00,17,12/17/2022,0
3698,ICAI,12/17/2022 18:00,18,12/17/2022,0
3699,ICAI,12/17/2022 19:00,19,12/17/2022,0
3700,ICAI,12/17/2022 20:00,20,12/17/2022,0
3701,ICAI,12/17/2022 21:00,21,12/17/2022,0
3702,ICAI,12/17/2022 22:00,22,12/17/2022,0
3703,ICAI,12/17/2022 23:00,23,12/17/2022,0
3704,ICAI,12/18/2022 0:00,0,12/18/2022,0
3705,ICAI,12/18/2022 1:00,1,12/18/2022,0
3706,ICAI,12/18/2022 2:00,2,12/18/2022,0
3707,ICAI,12/18/2022 3:00,3,12/18/2022,0
3708,ICAI,12/18/2022 4:00,4,12/18/2022,0
3709,ICAI,12/18/2022 5:00,5,12/18/2022,0
3710,ICAI,12/18/2022 6:00,6,12/18/2022,0
3711,ICAI,12/18/2022 7:00,7,12/18/2022,0
3712,ICAI,12/18/2022 8:00,8,12/18/2022,0
3713,ICAI,12/18/2022 9:00,9,12/18/2022,0
3714,ICAI,12/18/2022 10:00,10,12/18/2022,0
3715,ICAI,12/18/2022 11:00,11,12/18/2022,0
3716,ICAI,12/18/2022 12:00,12,12/18/2022,0
3717,ICAI,12/18/2022 13:00,13,12/18/2022,0
3718,ICAI,12/18/2022 14:00,14,12/18/2022,0
3719,ICAI,12/18/2022 15:00,15,12/18/2022,0
3720,ICAI,12/18/2022 16:00,16,12/18/2022,0
3721,ICAI,12/18/2022 17:00,17,12/18/2022,0
3722,ICAI,12/18/2022 18:00,18,12/18/2022,0
3723,ICAI,12/18/2022 19:00,19,12/18/2022,0
3724,ICAI,12/18/2022 20:00,20,12/18/2022,0
3725,ICAI,12/18/2022 21:00,21,12/18/2022,0
3726,ICAI,12/18/2022 22:00,22,12/18/2022,0
3727,ICAI,12/18/2022 23:00,23,12/18/2022,0
3728,ICAI,12/19/2022 0:00,0,12/19/2022,0
3729,ICAI,12/19/2022 1:00,1,12/19/2022,0
3730,ICAI,12/19/2022 2:00,2,12/19/2022,0
3731,ICAI,12/19/2022 3:00,3,12/19/2022,0
3732,ICAI,12/19/2022 4:00,4,12/19/2022,0
3733,ICAI,12/19/2022 5:00,5,12/19/2022,0
3734,ICAI,12/19/2022 6:00,6,12/19/2022,0
3735,ICAI,12/19/2022 7:00,7,12/19/2022,0
3736,ICAI,12/19/2022 8:00,8,12/19/2022,0
3737,ICAI,12/19/2022 9:00,9,12/19/2022,0
3738,ICAI,12/19/2022 10:00,10,12/19/2022,0
3739,ICAI,12/19/2022 11:00,11,12/19/2022,0
3740,ICAI,12/19/2022 12:00,12,12/19/2022,0
3741,ICAI,12/19/2022 13:00,13,12/19/2022,0
3742,ICAI,12/19/2022 14:00,14,12/19/2022,0
3743,ICAI,12/19/2022 15:00,15,12/19/2022,0
3744,ICAI,12/19/2022 16:00,16,12/19/2022,0
3745,ICAI,12/19/2022 17:00,17,12/19/2022,0
3746,ICAI,12/19/2022 18:00,18,12/19/2022,0
3747,ICAI,12/19/2022 19:00,19,12/19/2022,0
3748,ICAI,12/19/2022 20:00,20,12/19/2022,0
3749,ICAI,12/19/2022 21:00,21,12/19/2022,0
3750,ICAI,12/19/2022 22:00,22,12/19/2022,0
3751,ICAI,12/19/2022 23:00,23,12/19/2022,0
3752,ICAI,12/20/2022 0:00,0,12/20/2022,0
3753,ICAI,12/20/2022 1:00,1,12/20/2022,0
3754,ICAI,12/20/2022 2:00,2,12/20/2022,0
3755,ICAI,12/20/2022 3:00,3,12/20/2022,0
3756,ICAI,12/20/2022 4:00,4,12/20/2022,0
3757,ICAI,12/20/2022 5:00,5,12/20/2022,0
3758,ICAI,12/20/2022 6:00,6,12/20/2022,0
3759,ICAI,12/20/2022 7:00,7,12/20/2022,0
3760,ICAI,12/20/2022 8:00,8,12/20/2022,0
3761,ICAI,12/20/2022 9:00,9,12/20/2022,0
3762,ICAI,12/20/2022 10:00,10,12/20/2022,0
3763,ICAI,12/20/2022 11:00,11,12/20/2022,0
3764,ICAI,12/20/2022 12:00,12,12/20/2022,0
3765,ICAI,12/20/2022 13:00,13,12/20/2022,0
3766,ICAI,12/20/2022 14:00,14,12/20/2022,0
3767,ICAI,12/20/2022 15:00,15,12/20/2022,0
3768,ICAI,12/20/2022 16:00,16,12/20/2022,0
3769,ICAI,12/20/2022 17:00,17,12/20/2022,0
3770,ICAI,12/20/2022 18:00,18,12/20/2022,0
3771,ICAI,12/20/2022 19:00,19,12/20/2022,0
3772,ICAI,12/20/2022 20:00,20,12/20/2022,0
3773,ICAI,12/20/2022 21:00,21,12/20/2022,0
3774,ICAI,12/20/2022 22:00,22,12/20/2022,0
3775,ICAI,12/20/2022 23:00,23,12/20/2022,0
3776,ICAI,12/21/2022 0:00,0,12/21/2022,0
3777,ICAI,12/21/2022 1:00,1,12/21/2022,0
3778,ICAI,12/21/2022 2:00,2,12/21/2022,0
3779,ICAI,12/21/2022 3:00,3,12/21/2022,0
3780,ICAI,12/21/2022 4:00,4,12/21/2022,0
3781,ICAI,12/21/2022 5:00,5,12/21/2022,0
3782,ICAI,12/21/2022 6:00,6,12/21/2022,0
3783,ICAI,12/21/2022 7:00,7,12/21/2022,0
3784,ICAI,12/21/2022 8:00,8,12/21/2022,0
3785,ICAI,12/21/2022 9:00,9,12/21/2022,0
3786,ICAI,12/21/2022 10:00,10,12/21/2022,0
3787,ICAI,12/21/2022 11:00,11,12/21/2022,0
3788,ICAI,12/21/2022 12:00,12,12/21/2022,0
3789,ICAI,12/21/2022 13:00,13,12/21/2022,0
3790,ICAI,12/21/2022 14:00,14,12/21/2022,0
3791,ICAI,12/21/2022 15:00,15,12/21/2022,0
3792,ICAI,12/21/2022 16:00,16,12/21/2022,0
3793,ICAI,12/21/2022 17:00,17,12/21/2022,0
3794,ICAI,12/21/2022 18:00,18,12/21/2022,0
3795,ICAI,12/21/2022 19:00,19,12/21/2022,0
3796,ICAI,12/21/2022 20:00,20,12/21/2022,0
3797,ICAI,12/21/2022 21:00,21,12/21/2022,0
3798,ICAI,12/21/2022 22:00,22,12/21/2022,0
3799,ICAI,12/21/2022 23:00,23,12/21/2022,0
3800,ICAI,12/22/2022 0:00,0,12/22/2022,0
3801,ICAI,12/22/2022 1:00,1,12/22/2022,0
3802,ICAI,12/22/2022 2:00,2,12/22/2022,0
3803,ICAI,12/22/2022 3:00,3,12/22/2022,0
3804,ICAI,12/22/2022 4:00,4,12/22/2022,0
3805,ICAI,12/22/2022 5:00,5,12/22/2022,0
3806,ICAI,12/22/2022 6:00,6,12/22/2022,0
3807,ICAI,12/22/2022 7:00,7,12/22/2022,0
3808,ICAI,12/22/2022 8:00,8,12/22/2022,0
3809,ICAI,12/22/2022 9:00,9,12/22/2022,0
3810,ICAI,12/22/2022 10:00,10,12/22/2022,0
3811,ICAI,12/22/2022 11:00,11,12/22/2022,0
3812,ICAI,12/22/2022 12:00,12,12/22/2022,0
3813,ICAI,12/22/2022 13:00,13,12/22/2022,0
3814,ICAI,12/22/2022 14:00,14,12/22/2022,0
3815,ICAI,12/22/2022 15:00,15,12/22/2022,0
3816,ICAI,12/22/2022 16:00,16,12/22/2022,0
3817,ICAI,12/22/2022 17:00,17,12/22/2022,0
3818,ICAI,12/22/2022 18:00,18,12/22/2022,0
3819,ICAI,12/22/2022 19:00,19,12/22/2022,0
3820,ICAI,12/22/2022 20:00,20,12/22/2022,0
3821,ICAI,12/22/2022 21:00,21,12/22/2022,0
3822,ICAI,12/22/2022 22:00,22,12/22/2022,0
3823,ICAI,12/22/2022 23:00,23,12/22/2022,0
3824,ICAI,12/23/2022 0:00,0,12/23/2022,0
3825,ICAI,12/23/2022 1:00,1,12/23/2022,0
3826,ICAI,12/23/2022 2:00,2,12/23/2022,0
3827,ICAI,12/23/2022 3:00,3,12/23/2022,0
3828,ICAI,12/23/2022 4:00,4,12/23/2022,0
3829,ICAI,12/23/2022 5:00,5,12/23/2022,0
3830,ICAI,12/23/2022 6:00,6,12/23/2022,0
3831,ICAI,12/23/2022 7:00,7,12/23/2022,0
3832,ICAI,12/23/2022 8:00,8,12/23/2022,0
3833,ICAI,12/23/2022 9:00,9,12/23/2022,0
3834,ICAI,12/23/2022 10:00,10,12/23/2022,0
3835,ICAI,12/23/2022 11:00,11,12/23/2022,0
3836,ICAI,12/23/2022 12:00,12,12/23/2022,0
3837,ICAI,12/23/2022 13:00,13,12/23/2022,0
3838,ICAI,12/23/2022 14:00,14,12/23/2022,0
3839,ICAI,12/23/2022 15:00,15,12/23/2022,0
3840,ICAI,12/23/2022 16:00,16,12/23/2022,0
3841,ICAI,12/23/2022 17:00,17,12/23/2022,0
3842,ICAI,12/23/2022 18:00,18,12/23/2022,0
3843,ICAI,12/23/2022 19:00,19,12/23/2022,0
3844,ICAI,12/23/2022 20:00,20,12/23/2022,0
3845,ICAI,12/23/2022 21:00,21,12/23/2022,0
3846,ICAI,12/23/2022 22:00,22,12/23/2022,0
3847,ICAI,12/23/2022 23:00,23,12/23/2022,0
3848,ICAI,12/24/2022 0:00,0,12/24/2022,0
3849,ICAI,12/24/2022 1:00,1,12/24/2022,0
3850,ICAI,12/24/2022 2:00,2,12/24/2022,0
3851,ICAI,12/24/2022 3:00,3,12/24/2022,0
3852,ICAI,12/24/2022 4:00,4,12/24/2022,0
3853,ICAI,12/24/2022 5:00,5,12/24/2022,0
3854,ICAI,12/24/2022 6:00,6,12/24/2022,0
3855,ICAI,12/24/2022 7:00,7,12/24/2022,0
3856,ICAI,12/24/2022 8:00,8,12/24/2022,0
3857,ICAI,12/24/2022 9:00,9,12/24/2022,0
3858,ICAI,12/24/2022 10:00,10,12/24/2022,0
3859,ICAI,12/24/2022 11:00,11,12/24/2022,0
3860,ICAI,12/24/2022 12:00,12,12/24/2022,0
3861,ICAI,12/24/2022 13:00,13,12/24/2022,0
3862,ICAI,12/24/2022 14:00,14,12/24/2022,0
3863,ICAI,12/24/2022 15:00,15,12/24/2022,0
3864,ICAI,12/24/2022 16:00,16,12/24/2022,0
3865,ICAI,12/24/2022 17:00,17,12/24/2022,0
3866,ICAI,12/24/2022 18:00,18,12/24/2022,0
3867,ICAI,12/24/2022 19:00,19,12/24/2022,0
3868,ICAI,12/24/2022 20:00,20,12/24/2022,0
3869,ICAI,12/24/2022 21:00,21,12/24/2022,0
3870,ICAI,12/24/2022 22:00,22,12/24/2022,0
3871,ICAI,12/24/2022 23:00,23,12/24/2022,0
3872,ICAI,12/25/2022 0:00,0,12/25/2022,0
3873,ICAI,12/25/2022 1:00,1,12/25/2022,0
3874,ICAI,12/25/2022 2:00,2,12/25/2022,0
3875,ICAI,12/25/2022 3:00,3,12/25/2022,0
3876,ICAI,12/25/2022 4:00,4,12/25/2022,0
3877,ICAI,12/25/2022 5:00,5,12/25/2022,0
3878,ICAI,12/25/2022 6:00,6,12/25/2022,0
3879,ICAI,12/25/2022 7:00,7,12/25/2022,0
3880,ICAI,12/25/2022 8:00,8,12/25/2022,0
3881,ICAI,12/25/2022 9:00,9,12/25/2022,0
3882,ICAI,12/25/2022 10:00,10,12/25/2022,0
3883,ICAI,12/25/2022 11:00,11,12/25/2022,0
3884,ICAI,12/25/2022 12:00,12,12/25/2022,0
3885,ICAI,12/25/2022 13:00,13,12/25/2022,0
3886,ICAI,12/25/2022 14:00,14,12/25/2022,0
3887,ICAI,12/25/2022 15:00,15,12/25/2022,0
3888,ICAI,12/25/2022 16:00,16,12/25/2022,0
3889,ICAI,12/25/2022 17:00,17,12/25/2022,0
3890,ICAI,12/25/2022 18:00,18,12/25/2022,0
3891,ICAI,12/25/2022 19:00,19,12/25/2022,0
3892,ICAI,12/25/2022 20:00,20,12/25/2022,0
3893,ICAI,12/25/2022 21:00,21,12/25/2022,0
3894,ICAI,12/25/2022 22:00,22,12/25/2022,0
3895,ICAI,12/25/2022 23:00,23,12/25/2022,0
3896,ICAI,12/26/2022 0:00,0,12/26/2022,0
3897,ICAI,12/26/2022 1:00,1,12/26/2022,0
3898,ICAI,12/26/2022 2:00,2,12/26/2022,0
3899,ICAI,12/26/2022 3:00,3,12/26/2022,0
3900,ICAI,12/26/2022 4:00,4,12/26/2022,0
3901,ICAI,12/26/2022 5:00,5,12/26/2022,0
3902,ICAI,12/26/2022 6:00,6,12/26/2022,0
3903,ICAI,12/26/2022 7:00,7,12/26/2022,0
3904,ICAI,12/26/2022 8:00,8,12/26/2022,0
3905,ICAI,12/26/2022 9:00,9,12/26/2022,0
3906,ICAI,12/26/2022 10:00,10,12/26/2022,0
3907,ICAI,12/26/2022 11:00,11,12/26/2022,0
3908,ICAI,12/26/2022 12:00,12,12/26/2022,0
3909,ICAI,12/26/2022 13:00,13,12/26/2022,0
3910,ICAI,12/26/2022 14:00,14,12/26/2022,0
3911,ICAI,12/26/2022 15:00,15,12/26/2022,0
3912,ICAI,12/26/2022 16:00,16,12/26/2022,0
3913,ICAI,12/26/2022 17:00,17,12/26/2022,0
3914,ICAI,12/26/2022 18:00,18,12/26/2022,0
3915,ICAI,12/26/2022 19:00,19,12/26/2022,0
3916,ICAI,12/26/2022 20:00,20,12/26/2022,0
3917,ICAI,12/26/2022 21:00,21,12/26/2022,0
3918,ICAI,12/26/2022 22:00,22,12/26/2022,0
3919,ICAI,12/26/2022 23:00,23,12/26/2022,0
3920,ICAI,12/27/2022 0:00,0,12/27/2022,0
3921,ICAI,12/27/2022 1:00,1,12/27/2022,0
3922,ICAI,12/27/2022 2:00,2,12/27/2022,0
3923,ICAI,12/27/2022 3:00,3,12/27/2022,0
3924,ICAI,12/27/2022 4:00,4,12/27/2022,0
3925,ICAI,12/27/2022 5:00,5,12/27/2022,0
3926,ICAI,12/27/2022 6:00,6,12/27/2022,0
3927,ICAI,12/27/2022 7:00,7,12/27/2022,0
3928,ICAI,12/27/2022 8:00,8,12/27/2022,0
3929,ICAI,12/27/2022 9:00,9,12/27/2022,0
3930,ICAI,12/27/2022 10:00,10,12/27/2022,0
3931,ICAI,12/27/2022 11:00,11,12/27/2022,0
3932,ICAI,12/27/2022 12:00,12,12/27/2022,0
3933,ICAI,12/27/2022 13:00,13,12/27/2022,0
3934,ICAI,12/27/2022 14:00,14,12/27/2022,0
3935,ICAI,12/27/2022 15:00,15,12/27/2022,0
3936,ICAI,12/27/2022 16:00,16,12/27/2022,0
3937,ICAI,12/27/2022 17:00,17,12/27/2022,0
3938,ICAI,12/27/2022 18:00,18,12/27/2022,0
3939,ICAI,12/27/2022 19:00,19,12/27/2022,0
3940,ICAI,12/27/2022 20:00,20,12/27/2022,0
3941,ICAI,12/27/2022 21:00,21,12/27/2022,0
3942,ICAI,12/27/2022 22:00,22,12/27/2022,0
3943,ICAI,12/27/2022 23:00,23,12/27/2022,0
3944,ICAI,12/28/2022 0:00,0,12/28/2022,0
3945,ICAI,12/28/2022 1:00,1,12/28/2022,0
3946,ICAI,12/28/2022 2:00,2,12/28/2022,0
3947,ICAI,12/28/2022 3:00,3,12/28/2022,0
3948,ICAI,12/28/2022 4:00,4,12/28/2022,0
3949,ICAI,12/28/2022 5:00,5,12/28/2022,0
3950,ICAI,12/28/2022 6:00,6,12/28/2022,0
3951,ICAI,12/28/2022 7:00,7,12/28/2022,0
3952,ICAI,12/28/2022 8:00,8,12/28/2022,0
3953,ICAI,12/28/2022 9:00,9,12/28/2022,0
3954,ICAI,12/28/2022 10:00,10,12/28/2022,0
3955,ICAI,12/28/2022 11:00,11,12/28/2022,0
3956,ICAI,12/28/2022 12:00,12,12/28/2022,0
3957,ICAI,12/28/2022 13:00,13,12/28/2022,0
3958,ICAI,12/28/2022 14:00,14,12/28/2022,0
3959,ICAI,12/28/2022 15:00,15,12/28/2022,0
3960,ICAI,12/28/2022 16:00,16,12/28/2022,0
3961,ICAI,12/28/2022 17:00,17,12/28/2022,0
3962,ICAI,12/28/2022 18:00,18,12/28/2022,0
3963,ICAI,12/28/2022 19:00,19,12/28/2022,0
3964,ICAI,12/28/2022 20:00,20,12/28/2022,0
3965,ICAI,12/28/2022 21:00,21,12/28/2022,0
3966,ICAI,12/28/2022 22:00,22,12/28/2022,0
3967,ICAI,12/28/2022 23:00,23,12/28/2022,0
3968,ICAI,12/29/2022 0:00,0,12/29/2022,0
3969,ICAI,12/29/2022 1:00,1,12/29/2022,0
3970,ICAI,12/29/2022 2:00,2,12/29/2022,0
3971,ICAI,12/29/2022 3:00,3,12/29/2022,0
3972,ICAI,12/29/2022 4:00,4,12/29/2022,0
3973,ICAI,12/29/2022 5:00,5,12/29/2022,0
3974,ICAI,12/29/2022 6:00,6,12/29/2022,0
3975,ICAI,12/29/2022 7:00,7,12/29/2022,0
3976,ICAI,12/29/2022 8:00,8,12/29/2022,0
3977,ICAI,12/29/2022 9:00,9,12/29/2022,0
3978,ICAI,12/29/2022 10:00,10,12/29/2022,0
3979,ICAI,12/29/2022 11:00,11,12/29/2022,0
3980,ICAI,12/29/2022 12:00,12,12/29/2022,0
3981,ICAI,12/29/2022 13:00,13,12/29/2022,0
3982,ICAI,12/29/2022 14:00,14,12/29/2022,0
3983,ICAI,12/29/2022 15:00,15,12/29/2022,0
3984,ICAI,12/29/2022 16:00,16,12/29/2022,0
3985,ICAI,12/29/2022 17:00,17,12/29/2022,0
3986,ICAI,12/29/2022 18:00,18,12/29/2022,0
3987,ICAI,12/29/2022 19:00,19,12/29/2022,0
3988,ICAI,12/29/2022 20:00,20,12/29/2022,0
3989,ICAI,12/29/2022 21:00,21,12/29/2022,0
3990,ICAI,12/29/2022 22:00,22,12/29/2022,0
3991,ICAI,12/29/2022 23:00,23,12/29/2022,0
3992,ICAI,12/30/2022 0:00,0,12/30/2022,0
3993,ICAI,12/30/2022 1:00,1,12/30/2022,0
3994,ICAI,12/30/2022 2:00,2,12/30/2022,0
3995,ICAI,12/30/2022 3:00,3,12/30/2022,0
3996,ICAI,12/30/2022 4:00,4,12/30/2022,0
3997,ICAI,12/30/2022 5:00,5,12/30/2022,0
3998,ICAI,12/30/2022 6:00,6,12/30/2022,0
3999,ICAI,12/30/2022 7:00,7,12/30/2022,0
4000,ICAI,12/30/2022 8:00,8,12/30/2022,0
4001,ICAI,12/30/2022 9:00,9,12/30/2022,0
4002,ICAI,12/30/2022 10:00,10,12/30/2022,0
4003,ICAI,12/30/2022 11:00,11,12/30/2022,0
4004,ICAI,12/30/2022 12:00,12,12/30/2022,0
4005,ICAI,12/30/2022 13:00,13,12/30/2022,0
4006,ICAI,12/30/2022 14:00,14,12/30/2022,0
4007,ICAI,12/30/2022 15:00,15,12/30/2022,0
4008,ICAI,12/30/2022 16:00,16,12/30/2022,0
4009,ICAI,12/30/2022 17:00,17,12/30/2022,0
4010,ICAI,12/30/2022 18:00,18,12/30/2022,0
4011,ICAI,12/30/2022 19:00,19,12/30/2022,0
4012,ICAI,12/30/2022 20:00,20,12/30/2022,0
4013,ICAI,12/30/2022 21:00,21,12/30/2022,0
4014,ICAI,12/30/2022 22:00,22,12/30/2022,0
4015,ICAI,12/30/2022 23:00,23,12/30/2022,0
4016,ICAI,12/31/2022 0:00,0,12/31/2022,1
4017,ICAI,12/31/2022 1:00,1,12/31/2022,0
4018,ICAI,12/31/2022 2:00,2,12/31/2022,0
4019,ICAI,12/31/2022 3:00,3,12/31/2022,0
4020,ICAI,12/31/2022 4:00,4,12/31/2022,0
4021,ICAI,12/31/2022 5:00,5,12/31/2022,0
4022,ICAI,12/31/2022 6:00,6,12/31/2022,0
4023,ICAI,12/31/2022 7:00,7,12/31/2022,0
4024,ICAI,12/31/2022 8:00,8,12/31/2022,0
4025,ICAI,12/31/2022 9:00,9,12/31/2022,0
4026,ICAI,12/31/2022 10:00,10,12/31/2022,0
4027,ICAI,12/31/2022 11:00,11,12/31/2022,0
4028,ICAI,12/31/2022 12:00,12,12/31/2022,0
4029,ICAI,12/31/2022 13:00,13,12/31/2022,0
4030,ICAI,12/31/2022 14:00,14,12/31/2022,0
4031,ICAI,12/31/2022 15:00,15,12/31/2022,0
4032,ICAI,12/31/2022 16:00,16,12/31/2022,0
4033,ICAI,12/31/2022 17:00,17,12/31/2022,0
4034,ICAI,12/31/2022 18:00,18,12/31/2022,0
4035,ICAI,12/31/2022 19:00,19,12/31/2022,0
4036,ICAI,12/31/2022 20:00,20,12/31/2022,0
4037,ICAI,12/31/2022 21:00,21,12/31/2022,0
4038,ICAI,12/31/2022 22:00,22,12/31/2022,0
4039,ICAI,12/31/2022 23:00,23,12/31/2022,0
4040,ICAI,1/1/2023 0:00,0,1/1/2023,0
4041,ICAI,1/1/2023 1:00,1,1/1/2023,0
4042,ICAI,1/1/2023 2:00,2,1/1/2023,0
4043,ICAI,1/1/2023 3:00,3,1/1/2023,0
4044,ICAI,1/1/2023 4:00,4,1/1/2023,0
4045,ICAI,1/1/2023 5:00,5,1/1/2023,0
4046,ICAI,1/1/2023 6:00,6,1/1/2023,0
4047,ICAI,1/1/2023 7:00,7,1/1/2023,0
4048,ICAI,1/1/2023 8:00,8,1/1/2023,0
4049,ICAI,1/1/2023 9:00,9,1/1/2023,0
4050,ICAI,1/1/2023 10:00,10,1/1/2023,0
4051,ICAI,1/1/2023 11:00,11,1/1/2023,0
4052,ICAI,1/1/2023 12:00,12,1/1/2023,0
4053,ICAI,1/1/2023 13:00,13,1/1/2023,0
4054,ICAI,1/1/2023 14:00,14,1/1/2023,0
4055,ICAI,1/1/2023 15:00,15,1/1/2023,0
4056,ICAI,1/1/2023 16:00,16,1/1/2023,0
4057,ICAI,1/1/2023 17:00,17,1/1/2023,0
4058,ICAI,1/1/2023 18:00,18,1/1/2023,0
4059,ICAI,1/1/2023 19:00,19,1/1/2023,0
4060,ICAI,1/1/2023 20:00,20,1/1/2023,0
4061,ICAI,1/1/2023 21:00,21,1/1/2023,0
4062,ICAI,1/1/2023 22:00,22,1/1/2023,0
4063,ICAI,1/1/2023 23:00,23,1/1/2023,0
